date,epiyear,epiweek,disease,province,type,cases,cases_low,cases_upp,rates,rates_low,rates_upp
2022-09-26,2022,39,malaria,GAZA,Observado,5060.0,5060.0,5060.0,343.3462416139716,343.3462416139716,343.3462416139716
2022-10-03,2022,40,malaria,GAZA,Observado,5295.0,5295.0,5295.0,359.2412174172626,359.2412174172626,359.2412174172626
2022-10-10,2022,41,malaria,GAZA,Observado,7746.0,7746.0,7746.0,525.456060042818,525.456060042818,525.456060042818
2022-10-17,2022,42,malaria,GAZA,Observado,8572.0,8572.0,8572.0,581.4059959697685,581.4059959697685,581.4059959697685
2022-10-24,2022,43,malaria,GAZA,Observado,9487.0,9487.0,9487.0,643.3757458126662,643.3757458126662,643.3757458126662
2022-10-31,2022,44,malaria,GAZA,Observado,9057.0,9057.0,9057.0,614.127995204689,614.127995204689,614.127995204689
2022-11-07,2022,45,malaria,GAZA,Observado,7955.0,7955.0,7955.0,539.3282498849139,539.3282498849139,539.3282498849139
2022-11-14,2022,46,malaria,GAZA,Observado,9613.0,9613.0,9613.0,651.6439893925672,651.6439893925672,651.6439893925672
2022-11-21,2022,47,malaria,GAZA,Observado,11154.0,11154.0,11154.0,755.9983733224888,755.9983733224888,755.9983733224888
2022-11-28,2022,48,malaria,GAZA,Observado,11593.0,11593.0,11593.0,785.6417248742722,785.6417248742722,785.6417248742722
2022-12-05,2022,49,malaria,GAZA,Observado,8480.0,8480.0,8480.0,574.5965965993097,574.5965965993097,574.5965965993097
2022-12-12,2022,50,malaria,GAZA,Observado,7351.0,7351.0,7351.0,498.0264575285259,498.0264575285259,498.0264575285259
2022-12-19,2022,51,malaria,GAZA,Observado,6946.0,6946.0,6946.0,470.5212923416665,470.5212923416665,470.5212923416665
2022-12-26,2022,52,malaria,GAZA,Observado,5622.0,5622.0,5622.0,380.7797654364134,380.7797654364134,380.7797654364134
2023-01-02,2023,1,malaria,GAZA,Previsto,5816.0,4733.0,7218.0,393.8670757516774,320.5126347781113,488.81012531220006
2023-01-09,2023,2,malaria,GAZA,Previsto,5572.0,4200.0,7148.0,377.26557880413816,284.3781988475359,484.0064341113279
2023-01-16,2023,3,malaria,GAZA,Previsto,5195.0,3562.0,6903.0,351.6880414833787,241.16131991520436,467.36447208043325
2023-01-23,2023,4,malaria,GAZA,Previsto,4957.0,3165.0,6942.0,335.54680939777757,214.24425991729873,469.93700429470965
2023-01-30,2023,5,malaria,GAZA,Previsto,5427.0,3357.0,7608.0,367.30833563482634,227.1913324175935,514.9360161590711
2023-02-06,2023,6,malaria,GAZA,Previsto,5889.0,3700.0,8187.0,398.4920328969848,250.4109622610957,554.0180099731147
2023-02-13,2023,7,malaria,GAZA,Previsto,6142.0,3947.0,8764.0,415.5989240934927,267.0814087664198,592.9634325930512
2023-02-20,2023,8,malaria,GAZA,Previsto,6129.0,3685.0,8823.0,414.6607928184756,249.25821888088035,596.890887581788
2023-02-27,2023,9,malaria,GAZA,Previsto,6124.0,3655.0,8720.0,414.24081129890527,247.23801710958494,589.8387888408851
2023-03-06,2023,10,malaria,GAZA,Previsto,6361.0,3821.0,9030.0,430.1720471261659,258.4060126846124,610.7299591871579
2023-03-13,2023,11,malaria,GAZA,Previsto,6284.0,3715.0,9019.0,424.9109925285976,251.18633966783486,609.857959271256
2023-03-20,2023,12,malaria,GAZA,Previsto,6500.0,3736.0,9483.0,439.4442812496121,252.60211158388364,641.1250361275553
2023-03-27,2023,13,malaria,GAZA,Previsto,6393.0,3623.0,9425.0,432.17034195243457,244.9372806996803,637.1475394743904
2023-04-03,2023,14,malaria,GAZA,Previsto,6306.0,3595.0,9762.0,426.2102632958539,242.97732310499512,659.8290842865588
2023-04-10,2023,15,malaria,GAZA,Previsto,6360.0,3665.0,9652.0,429.82621515715766,247.64976946474647,652.2514749703954
2023-04-17,2023,16,malaria,GAZA,Previsto,6511.0,3776.0,10018.0,439.948454560919,255.1388466904565,676.8813288433543
2021-01-04,2021,1,malaria,INHAMBANE,Observado,14927.0,14927.0,14927.0,964.3350436008388,964.3350436008388,964.3350436008388
2021-01-11,2021,2,malaria,INHAMBANE,Observado,15800.0,15800.0,15800.0,1020.5261393560738,1020.5261393560738,1020.5261393560738
2021-01-18,2021,3,malaria,INHAMBANE,Observado,11878.0,11878.0,11878.0,767.0470689735337,767.0470689735337,767.0470689735337
2021-01-25,2021,4,malaria,INHAMBANE,Observado,10614.0,10614.0,10614.0,685.2821866015518,685.2821866015518,685.2821866015518
2021-02-01,2021,5,malaria,INHAMBANE,Observado,9906.0,9906.0,9906.0,639.4408346168196,639.4408346168196,639.4408346168196
2021-02-08,2021,6,malaria,INHAMBANE,Observado,11485.0,11485.0,11485.0,741.215929720984,741.215929720984,741.215929720984
2021-02-15,2021,7,malaria,INHAMBANE,Observado,11562.0,11562.0,11562.0,746.0336715283818,746.0336715283818,746.0336715283818
2021-02-22,2021,8,malaria,INHAMBANE,Observado,13900.0,13900.0,13900.0,896.7099775435437,896.7099775435437,896.7099775435437
2021-03-01,2021,9,malaria,INHAMBANE,Observado,13973.0,13973.0,13973.0,901.2361763799111,901.2361763799111,901.2361763799111
2021-03-08,2021,10,malaria,INHAMBANE,Observado,15132.0,15132.0,15132.0,975.7915731898493,975.7915731898493,975.7915731898493
2021-03-15,2021,11,malaria,INHAMBANE,Observado,16372.0,16372.0,16372.0,1055.5389360538884,1055.5389360538884,1055.5389360538884
2021-03-22,2021,12,malaria,INHAMBANE,Observado,14789.0,14789.0,14789.0,953.2858355609329,953.2858355609329,953.2858355609329
2021-03-29,2021,13,malaria,INHAMBANE,Observado,14911.0,14911.0,14911.0,960.954729242901,960.954729242901,960.954729242901
2021-04-05,2021,14,malaria,INHAMBANE,Observado,12689.0,12689.0,12689.0,817.5896793880931,817.5896793880931,817.5896793880931
2021-04-12,2021,15,malaria,INHAMBANE,Observado,12767.0,12767.0,12767.0,822.4485220792674,822.4485220792674,822.4485220792674
2021-04-19,2021,16,malaria,INHAMBANE,Observado,12517.0,12517.0,12517.0,806.1799616264263,806.1799616264263,806.1799616264263
2021-04-26,2021,17,malaria,INHAMBANE,Observado,12089.0,12089.0,12089.0,778.4559154020809,778.4559154020809,778.4559154020809
2021-05-03,2021,18,malaria,INHAMBANE,Observado,11912.0,11912.0,11912.0,766.9026647807419,766.9026647807419,766.9026647807419
2021-05-10,2021,19,malaria,INHAMBANE,Observado,14465.0,14465.0,14465.0,931.0771207349234,931.0771207349234,931.0771207349234
2021-05-17,2021,20,malaria,INHAMBANE,Observado,13720.0,13720.0,13720.0,882.9442458034407,882.9442458034407,882.9442458034407
2021-05-24,2021,21,malaria,INHAMBANE,Observado,12501.0,12501.0,12501.0,804.3330135561093,804.3330135561093,804.3330135561093
2021-05-31,2021,22,malaria,INHAMBANE,Observado,10903.0,10903.0,10903.0,701.3731552207045,701.3731552207045,701.3731552207045
2021-06-07,2021,23,malaria,INHAMBANE,Observado,12248.0,12248.0,12248.0,787.7353060160004,787.7353060160004,787.7353060160004
2021-06-14,2021,24,malaria,INHAMBANE,Observado,11733.0,11733.0,11733.0,754.460014197969,754.460014197969,754.460014197969
2021-06-21,2021,25,malaria,INHAMBANE,Observado,8309.0,8309.0,8309.0,534.1804101276336,534.1804101276336,534.1804101276336
2021-06-28,2021,26,malaria,INHAMBANE,Observado,10219.0,10219.0,10219.0,656.8400971344314,656.8400971344314,656.8400971344314
2021-07-05,2021,27,malaria,INHAMBANE,Observado,9261.0,9261.0,9261.0,595.1428477787696,595.1428477787696,595.1428477787696
2021-07-12,2021,28,malaria,INHAMBANE,Observado,9410.0,9410.0,9410.0,604.5956983112441,604.5956983112441,604.5956983112441
2021-07-19,2021,29,malaria,INHAMBANE,Observado,9057.0,9057.0,9057.0,581.7975791516432,581.7975791516432,581.7975791516432
2021-07-26,2021,30,malaria,INHAMBANE,Observado,8491.0,8491.0,8491.0,545.3288992846693,545.3288992846693,545.3288992846693
2021-08-02,2021,31,malaria,INHAMBANE,Observado,8535.0,8535.0,8535.0,548.0438974493325,548.0438974493325,548.0438974493325
2021-08-09,2021,32,malaria,INHAMBANE,Observado,8627.0,8627.0,8627.0,553.8393191891489,553.8393191891489,553.8393191891489
2021-08-16,2021,33,malaria,INHAMBANE,Observado,7910.0,7910.0,7910.0,507.70641860297934,507.70641860297934,507.70641860297934
2021-08-23,2021,34,malaria,INHAMBANE,Observado,6454.0,6454.0,6454.0,414.1975786813065,414.1975786813065,414.1975786813065
2021-08-30,2021,35,malaria,INHAMBANE,Observado,6707.0,6707.0,6707.0,430.3173903531143,430.3173903531143,430.3173903531143
2021-09-06,2021,36,malaria,INHAMBANE,Observado,7616.0,7616.0,7616.0,488.53927654363594,488.53927654363594,488.53927654363594
2021-09-13,2021,37,malaria,INHAMBANE,Observado,8776.0,8776.0,8776.0,562.835418098981,562.835418098981,562.835418098981
2021-09-20,2021,38,malaria,INHAMBANE,Observado,8647.0,8647.0,8647.0,554.45018893113,554.45018893113,554.45018893113
2021-09-27,2021,39,malaria,INHAMBANE,Observado,9584.0,9584.0,9584.0,614.4070241390673,614.4070241390673,614.4070241390673
2021-10-04,2021,40,malaria,INHAMBANE,Observado,9462.0,9462.0,9462.0,606.46343112679,606.46343112679,606.46343112679
2021-10-11,2021,41,malaria,INHAMBANE,Observado,10950.0,10950.0,10950.0,701.6945763815373,701.6945763815373,701.6945763815373
2021-10-18,2021,42,malaria,INHAMBANE,Observado,9931.0,9931.0,9931.0,636.266892530415,636.266892530415,636.266892530415
2021-10-25,2021,43,malaria,INHAMBANE,Observado,10304.0,10304.0,10304.0,660.0313361150647,660.0313361150647,660.0313361150647
2021-11-01,2021,44,malaria,INHAMBANE,Observado,10433.0,10433.0,10433.0,668.1597204654895,668.1597204654895,668.1597204654895
2021-11-08,2021,45,malaria,INHAMBANE,Observado,10580.0,10580.0,10580.0,677.4373658571568,677.4373658571568,677.4373658571568
2021-11-15,2021,46,malaria,INHAMBANE,Observado,10905.0,10905.0,10905.0,698.0778431449303,698.0778431449303,698.0778431449303
2021-11-22,2021,47,malaria,INHAMBANE,Observado,11996.0,11996.0,11996.0,767.7941216002581,767.7941216002581,767.7941216002581
2021-11-29,2021,48,malaria,INHAMBANE,Observado,11687.0,11687.0,11687.0,747.8660508999413,747.8660508999413,747.8660508999413
2021-12-06,2021,49,malaria,INHAMBANE,Observado,11990.0,11990.0,11990.0,767.1007813039818,767.1007813039818,767.1007813039818
2021-12-13,2021,50,malaria,INHAMBANE,Observado,12466.0,12466.0,12466.0,797.3937901023639,797.3937901023639,797.3937901023639
2021-12-20,2021,51,malaria,INHAMBANE,Observado,11827.0,11827.0,11827.0,756.38427759969,756.38427759969,756.38427759969
2021-12-27,2021,52,malaria,INHAMBANE,Observado,10758.0,10758.0,10758.0,687.8635372861296,687.8635372861296,687.8635372861296
2022-01-03,2022,1,malaria,INHAMBANE,Observado,11561.0,11561.0,11561.0,739.0578083717268,739.0578083717268,739.0578083717268
2022-01-10,2022,2,malaria,INHAMBANE,Observado,12134.0,12134.0,12134.0,775.5277346715991,775.5277346715991,775.5277346715991
2022-01-17,2022,3,malaria,INHAMBANE,Observado,15244.0,15244.0,15244.0,974.0973432779359,974.0973432779359,974.0973432779359
2022-01-24,2022,4,malaria,INHAMBANE,Observado,14495.0,14495.0,14495.0,926.0448270861244,926.0448270861244,926.0448270861244
2022-01-31,2022,5,malaria,INHAMBANE,Observado,13703.0,13703.0,13703.0,875.264997128865,875.264997128865,875.264997128865
2022-02-07,2022,6,malaria,INHAMBANE,Observado,15643.0,15643.0,15643.0,998.9743956533789,998.9743956533789,998.9743956533789
2022-02-14,2022,7,malaria,INHAMBANE,Observado,15498.0,15498.0,15498.0,989.5098421049271,989.5098421049271,989.5098421049271
2022-02-21,2022,8,malaria,INHAMBANE,Observado,14799.0,14799.0,14799.0,944.6855612290168,944.6855612290168,944.6855612290168
2022-02-28,2022,9,malaria,INHAMBANE,Observado,14401.0,14401.0,14401.0,919.0893733203053,919.0893733203053,919.0893733203053
2022-03-07,2022,10,malaria,INHAMBANE,Observado,15043.0,15043.0,15043.0,959.8641144307591,959.8641144307591,959.8641144307591
2022-03-14,2022,11,malaria,INHAMBANE,Observado,13977.0,13977.0,13977.0,891.6609889226577,891.6609889226577,891.6609889226577
2022-03-21,2022,12,malaria,INHAMBANE,Observado,12967.0,12967.0,12967.0,827.0572147299994,827.0572147299994,827.0572147299994
2022-03-28,2022,13,malaria,INHAMBANE,Observado,14479.0,14479.0,14479.0,923.3049201904639,923.3049201904639,923.3049201904639
2022-04-04,2022,14,malaria,INHAMBANE,Observado,13319.0,13319.0,13319.0,849.1579507744685,849.1579507744685,849.1579507744685
2022-04-11,2022,15,malaria,INHAMBANE,Observado,15942.0,15942.0,15942.0,1016.1790596487292,1016.1790596487292,1016.1790596487292
2022-04-18,2022,16,malaria,INHAMBANE,Observado,15288.0,15288.0,15288.0,974.2904083887883,974.2904083887883,974.2904083887883
2022-04-25,2022,17,malaria,INHAMBANE,Observado,17020.0,17020.0,17020.0,1084.445973627956,1084.445973627956,1084.445973627956
2022-05-02,2022,18,malaria,INHAMBANE,Observado,19077.0,19077.0,19077.0,1215.2588660004624,1215.2588660004624,1215.2588660004624
2022-05-09,2022,19,malaria,INHAMBANE,Observado,19285.0,19285.0,19285.0,1228.2555459384134,1228.2555459384134,1228.2555459384134
2022-05-16,2022,20,malaria,INHAMBANE,Observado,16942.0,16942.0,16942.0,1078.8086875237195,1078.8086875237195,1078.8086875237195
2022-05-23,2022,21,malaria,INHAMBANE,Observado,18346.0,18346.0,18346.0,1167.9696452672592,1167.9696452672592,1167.9696452672592
2022-05-30,2022,22,malaria,INHAMBANE,Observado,20377.0,20377.0,20377.0,1297.0034046578062,1297.0034046578062,1297.0034046578062
2022-06-06,2022,23,malaria,INHAMBANE,Observado,19801.0,19801.0,19801.0,1260.0809338382735,1260.0809338382735,1260.0809338382735
2022-06-13,2022,24,malaria,INHAMBANE,Observado,18581.0,18581.0,18581.0,1182.2005051758254,1182.2005051758254,1182.2005051758254
2022-06-20,2022,25,malaria,INHAMBANE,Observado,14909.0,14909.0,14909.0,948.3770913721793,948.3770913721793,948.3770913721793
2022-06-27,2022,26,malaria,INHAMBANE,Observado,15145.0,15145.0,15145.0,963.1913974829192,963.1913974829192,963.1913974829192
2022-07-04,2022,27,malaria,INHAMBANE,Observado,14571.0,14571.0,14571.0,926.4952460766541,926.4952460766541,926.4952460766541
2022-07-11,2022,28,malaria,INHAMBANE,Observado,14692.0,14692.0,14692.0,933.996598909744,933.996598909744,933.996598909744
2022-07-18,2022,29,malaria,INHAMBANE,Observado,13201.0,13201.0,13201.0,839.038788621462,839.038788621462,839.038788621462
2022-07-25,2022,30,malaria,INHAMBANE,Observado,13582.0,13582.0,13582.0,863.0769308979253,863.0769308979253,863.0769308979253
2022-08-01,2022,31,malaria,INHAMBANE,Observado,12123.0,12123.0,12123.0,770.2057503359287,770.2057503359287,770.2057503359287
2022-08-08,2022,32,malaria,INHAMBANE,Observado,12449.0,12449.0,12449.0,790.7546056421857,790.7546056421857,790.7546056421857
2022-08-15,2022,33,malaria,INHAMBANE,Observado,12145.0,12145.0,12145.0,771.2864257399459,771.2864257399459,771.2864257399459
2022-08-22,2022,34,malaria,INHAMBANE,Observado,12300.0,12300.0,12300.0,780.9692399708946,780.9692399708946,780.9692399708946
2022-08-29,2022,35,malaria,INHAMBANE,Observado,12951.0,12951.0,12951.0,822.1348590639559,822.1348590639559,822.1348590639559
2022-09-05,2022,36,malaria,INHAMBANE,Observado,14252.0,14252.0,14252.0,904.5080480900182,904.5080480900182,904.5080480900182
2022-09-12,2022,37,malaria,INHAMBANE,Observado,12474.0,12474.0,12474.0,791.529103003483,791.529103003483,791.529103003483
2022-09-19,2022,38,malaria,INHAMBANE,Observado,11288.0,11288.0,11288.0,716.1255122885818,716.1255122885818,716.1255122885818
2022-09-26,2022,39,malaria,INHAMBANE,Observado,10518.0,10518.0,10518.0,667.1385730160905,667.1385730160905,667.1385730160905
2022-10-03,2022,40,malaria,INHAMBANE,Observado,10807.0,10807.0,10807.0,685.3289382316142,685.3289382316142,685.3289382316142
2022-10-10,2022,41,malaria,INHAMBANE,Observado,12466.0,12466.0,12466.0,790.3724945806923,790.3724945806923,790.3724945806923
2022-10-17,2022,42,malaria,INHAMBANE,Observado,13214.0,13214.0,13214.0,837.6258435527405,837.6258435527405,837.6258435527405
2022-10-24,2022,43,malaria,INHAMBANE,Observado,13218.0,13218.0,13218.0,837.7073512654337,837.7073512654337,837.7073512654337
2022-10-31,2022,44,malaria,INHAMBANE,Observado,13545.0,13545.0,13545.0,858.2556974681933,858.2556974681933,858.2556974681933
2022-11-07,2022,45,malaria,INHAMBANE,Observado,13832.0,13832.0,13832.0,876.261066501956,876.261066501956,876.261066501956
2022-11-14,2022,46,malaria,INHAMBANE,Observado,14028.0,14028.0,14028.0,888.4953532605082,888.4953532605082,888.4953532605082
2022-11-21,2022,47,malaria,INHAMBANE,Observado,15081.0,15081.0,15081.0,954.9941361675612,954.9941361675612,954.9941361675612
2022-11-28,2022,48,malaria,INHAMBANE,Observado,15740.0,15740.0,15740.0,996.5204090418716,996.5204090418716,996.5204090418716
2022-12-05,2022,49,malaria,INHAMBANE,Observado,14426.0,14426.0,14426.0,913.1425815235796,913.1425815235796,913.1425815235796
2022-12-12,2022,50,malaria,INHAMBANE,Observado,13614.0,13614.0,13614.0,861.5675923001905,861.5675923001905,861.5675923001905
2022-12-19,2022,51,malaria,INHAMBANE,Observado,14318.0,14318.0,14318.0,905.935338058522,905.935338058522,905.935338058522
2022-12-26,2022,52,malaria,INHAMBANE,Observado,13514.0,13514.0,13514.0,854.8890111906072,854.8890111906072,854.8890111906072
2023-01-02,2023,1,malaria,INHAMBANE,Previsto,14399.0,12822.0,15960.0,910.6675650350929,810.9162573967102,1009.3901555679865
2023-01-09,2023,2,malaria,INHAMBANE,Previsto,14159.0,12348.0,16169.0,895.288740628429,780.8110379437384,1022.449842145504
2023-01-16,2023,3,malaria,INHAMBANE,Previsto,13428.0,11411.0,15748.0,848.9405205424566,721.3773411200915,995.5751133955326
2023-01-23,2023,4,malaria,INHAMBANE,Previsto,12829.0,10485.0,15431.0,810.847920905295,662.7164850215279,975.3287216111199
2023-01-30,2023,5,malaria,INHAMBANE,Previsto,12833.0,10340.0,15446.0,810.936193322191,653.4451686981484,976.0855053256699
2023-02-06,2023,6,malaria,INHAMBANE,Previsto,12932.0,10265.0,15698.0,817.0314591478405,648.5522466428774,991.8145202566565
2023-02-13,2023,7,malaria,INHAMBANE,Previsto,13300.0,10278.0,16234.0,840.1098622221136,649.2463086224211,1025.479488293105
2023-02-20,2023,8,malaria,INHAMBANE,Previsto,13223.0,9828.0,16342.0,835.0529393975551,620.6466132980763,1032.052979279055
2023-02-27,2023,9,malaria,INHAMBANE,Previsto,13257.0,9853.0,16594.0,837.0430461587991,622.1308397076699,1047.7455657659375
2023-03-06,2023,10,malaria,INHAMBANE,Previsto,13728.0,10284.0,17017.0,866.62804100072,649.1870940219377,1074.2563965978268
2023-03-13,2023,11,malaria,INHAMBANE,Previsto,13758.0,10127.0,17271.0,868.2957182659111,639.1417382402868,1090.0590361288785
2023-03-20,2023,12,malaria,INHAMBANE,Previsto,13560.0,9904.0,17247.0,855.6496617239936,624.947717916986,1088.312451011803
2023-03-27,2023,13,malaria,INHAMBANE,Previsto,14096.0,10158.0,17932.0,889.2584821121914,640.8483794614248,1131.2608610648128
2023-04-03,2023,14,malaria,INHAMBANE,Previsto,14051.0,10198.0,18249.0,886.2753510867428,643.2118193517736,1151.0491238135571
2023-04-10,2023,15,malaria,INHAMBANE,Previsto,14048.0,10153.0,18238.0,885.9064488728663,640.2546406962483,1150.0981153200062
2023-04-17,2023,16,malaria,INHAMBANE,Previsto,13561.0,9728.0,18324.0,854.9909282006133,613.3197525151319,1155.2675741165178
2021-01-04,2021,1,malaria,MANICA,Observado,12414.0,12414.0,12414.0,570.907712910774,570.907712910774,570.907712910774
2021-01-11,2021,2,malaria,MANICA,Observado,10891.0,10891.0,10891.0,500.59477517130813,500.59477517130813,500.59477517130813
